ticker,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topics,relevance_scores
AAL,"Delta  ( DAL )  Q1 Earnings Miss Estimates, Posts Upbeat Q2 View",https://www.zacks.com/stock/news/2078516/delta-dal-q1-earnings-miss-estimates-posts-upbeat-q2-view,20230413T183100,Zacks Investment Research,Delta (DAL) records fuel gallon consumption increase of 18% year over year to $888 million in the first quarter.,https://staticx-tuner.zacks.com/images/articles/main/51/2072.jpg,Zacks Commentary,n/a,www.zacks.com,0.132383,Neutral,0.183546,0.102779,Neutral,Earnings|Energy & Transportation|Financial Markets,0.998932|1.0|0.161647
AAL,Dow Jones Rises; Did Warren Buffett Sell Bank Stocks Ahead Of Big Bank Earnings?,https://www.investors.com/market-trend/stock-market-today/dow-jones-rises-did-warren-buffett-sell-bank-stocks-ahead-of-big-bank-earnings/,20230413T174800,Investor's Business Daily|VIDYA RAMAKRISHNAN,Dow Jones Rises. Did Warren Buffett Sell Bank Stocks Ahead Of Big ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/04/SMT-warrenbuffett-0413-news.jpg,Investors Business Daily,n/a,www.investors.com,-0.03378,Neutral,0.139669,-0.232212,Somewhat-Bearish,Energy & Transportation|Technology|Finance|Retail & Wholesale|Financial Markets|Manufacturing|Earnings,0.2|0.2|0.2|0.2|0.972756|0.2|0.310843
AAL,5 Reasons Why Investors Should Buy FedEx  ( FDX )  Stock Now,https://www.zacks.com/stock/news/2078502/5-reasons-why-investors-should-buy-fedex-fdx-stock-now,20230413T164800,Zacks Investment Research,FedEx (FDX) expects 2023 earnings per share between $14.6 and $15.2 (earlier guidance - $13-$14).,https://staticx-tuner.zacks.com/images/articles/main/c1/1944.jpg,Zacks Commentary,n/a,www.zacks.com,0.399125,Bullish,0.348592,0.279633,Somewhat-Bullish,Earnings|Energy & Transportation|Financial Markets,0.999855|1.0|0.266143
AAL,Triton  ( TRTN )  to be Sold for $13.3 Billion to Brookfield,https://www.zacks.com/stock/news/2078481/triton-trtn-to-be-sold-for-133-billion-to-brookfield,20230413T164100,Zacks Investment Research,The deal is expected to be a lucrative offer fro Triton's (TRTN) shareholders.,https://staticx-tuner.zacks.com/images/default_article_images/default273.jpg,Zacks Commentary,n/a,www.zacks.com,0.372279,Bullish,0.410505,0.369818,Bullish,Earnings|Energy & Transportation|Financial Markets,0.9545|1.0|0.214378
AAL,VINCI Airports - Traffic at 31 March 2023,https://www.globenewswire.com/news-release/2023/04/13/2646559/0/en/VINCI-Airports-Traffic-at-31-March-2023.html,20230413T161500,VINCI,"• Strong recovery ( 54% ) in the first quarter of 2023 compared to the same period last year • All-time record traffic numbers in Q1 in Portugal, Serbia, Mexico, the Dominican Republic and Costa Rica • Excluding Asia, VINCI Airports' overall traffic numbers are nearing pre-pandemic levels ( just ...",https://ml-eu.globenewswire.com/Resource/Download/23b6506c-979f-4ea5-9802-d1c23439fed7,GlobeNewswire,n/a,www.globenewswire.com,0.305512,Somewhat-Bullish,0.046184,0.158319,Somewhat-Bullish,Energy & Transportation,1.0
AAL,Stock Market Near Highs Ahead Of Bank News; Oprah Winfrey Stock Up 82% On 883% Growth Forecast,https://www.investors.com/market-trend/stock-market-today/recession-fears-grow-despite-stock-market-bounce-oil-gold-on-fire-while-delta-traps-bulls/,20230413T160200,Investor's Business Daily|ALAN FARLEY,"Recession Fears Grow Despite Stock Market Bounce. Oil, Gold On ... Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2022/05/LSpic-oprahwinfrey-0531-shutt.jpg,Investors Business Daily,n/a,www.investors.com,0.0535,Neutral,0.110462,-0.055157,Neutral,Economy - Monetary|Life Sciences|Financial Markets|Earnings|Energy & Transportation|Finance,0.451494|0.333333|1.0|0.928769|0.333333|0.333333
AAL,Don't Celebrate Yet: Lower Wholesale Inflation Data Mainly Reflected Drop in Energy Prices,https://www.benzinga.com/markets/23/04/31791322/dont-celebrate-yet-lower-wholesale-inflation-data-mainly-reflected-drop-in-energy-prices,20230413T152733,Alex Coffey,"( Thursday market open ) More signs emerged early Thursday of cooler inflation, as the March Producer Price Index ( PPI ) fell 0.5%. It was the first monthly slide in PPI since December, and while it reflected a big drop in volatile energy prices, other areas also showed progress.",https://cdn.benzinga.com/files/images/story/2023/04/13/shutterstock_1016430565_5.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,-0.082006,Neutral,0.034831,0.066701,Neutral,Life Sciences|Energy & Transportation|Technology|Finance|Economy - Monetary|Financial Markets|Manufacturing|Earnings|Economy - Macro,0.2|0.2|0.2|0.2|0.998626|1.0|0.2|0.999999|0.158519
AAL,Delta Signals Travel Is Going Strong Despite Recession Fears - Delta Air Lines  ( NYSE:DAL ) ,https://www.benzinga.com/23/04/31789836/delta-signals-travel-is-going-strong-despite-recession-fears,20230413T143502,Upwallstreet,"Delta Airlines Inc DAL was the first to report earnings on Thursday, April 12th. After it posted a wider quarterly loss than expected, Delta's shares dropped 1.7%, pulling down even American Airlines Group Inc AAL whose shares sank 9% as it revealed a weaker than expected guidance.",https://cdn.benzinga.com/files/4873.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,0.16734,Somewhat-Bullish,0.358669,0.097147,Neutral,Financial Markets|Earnings|Energy & Transportation|Finance,0.360215|0.999999|0.5|0.5
AAL,Check Out What Whales Are Doing With AAL - American Airlines Group  ( NASDAQ:AAL ) ,https://www.benzinga.com/markets/options/23/04/31789793/check-out-what-whales-are-doing-with-aal,20230413T143155,Benzinga Insights,A whale with a lot of money to spend has taken a noticeably bearish stance on American Airlines Group. Looking at options history for American Airlines Group AAL we detected 10 strange trades.,https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,0.146798,Neutral,0.832201,0.326908,Somewhat-Bullish,Earnings|Energy & Transportation|Financial Markets,0.158519|1.0|0.266143
AAL,American Airlines  ( AAL )  to Report Q1 Results: Wall Street Expects Earnings Growth,https://www.zacks.com/stock/news/2078214/american-airlines-aal-to-report-q1-results-wall-street-expects-earnings-growth,20230413T140108,Zacks Investment Research,American Airlines (AAL) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://staticx-tuner.zacks.com/images/default_article_images/default204.jpg,Zacks Commentary,n/a,www.zacks.com,0.200553,Somewhat-Bullish,0.300088,0.246998,Somewhat-Bullish,Earnings|Energy & Transportation|Financial Markets,1.0|1.0|0.316726
AAL,"Airline Stock Roundup: AAL's Revised Q1 Forecast, JBLU's Expansion Update & More",https://www.zacks.com/stock/news/2078192/airline-stock-roundup-aals-revised-q1-forecast-jblus-expansion-update-more,20230413T135400,Zacks Investment Research,American Airlines' (AAL) management expects Q1 fuel cost per gallon to be in the $3.27-$3.32 range. JetBlue (JBLU) aims to launch additional routes to cater to upbeat air-travel demand.,https://staticx-tuner.zacks.com/images/articles/main/f0/3601.jpg,Zacks Commentary,n/a,www.zacks.com,0.216802,Somewhat-Bullish,0.219312,0.141339,Neutral,Earnings|Energy & Transportation,0.714479|1.0
AAL,"Company News for Apr 13, 2023",https://www.zacks.com/stock/news/2078173/company-news-for-apr-13-2023,20230413T133300,Zacks Investment Research,"Companies in The News Are: AAL, AAPL, CRUS, JD, DOW ...",https://staticx-tuner.zacks.com/images/articles/main/f0/3601.jpg,Zacks Commentary,n/a,www.zacks.com,0.090276,Neutral,0.541149,0.477594,Bullish,Energy & Transportation|Technology|Manufacturing,0.333333|0.333333|0.333333
AAL,"Stocks making the biggest premarket moves: Delta, First Solar, Steve Madden & more",https://www.cnbc.com/2023/04/13/stocks-making-the-biggest-premarket-moves-dal-fslr-shoo-and-more.html,20230413T122009,Michelle Fox,These are the stocks posting the largest moves in the premarket on Thursday.,https://image.cnbcfm.com/api/v1/image/106970625-1636025413080-gettyimages-1235705320-porzycki-merckcop211004_npVSU.jpeg?v=1681385111,CNBC,Top News,www.cnbc.com,0.276962,Somewhat-Bullish,0.288893,0.454324,Bullish,Life Sciences|Financial Markets|Manufacturing|Earnings|Energy & Transportation|Finance,0.25|0.161647|0.25|0.451494|0.25|0.25
AAL,"Futures Mixed Ahead Of Jobless Claims, Inflation Data",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-slip-ahead-of-jobless-claims-inflation-data-delta-jumps-on-strong-outlook/,20230413T121700,Investor's Business Daily|SCOTT LEHTONEN,"Dow Jones Futures Slip Ahead Of Jobless Claims, Inflation Data ... Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2021/09/Stock-wallstreetflag-01-adobe.jpg,Investors Business Daily,n/a,www.investors.com,0.100022,Neutral,0.06001,0.139569,Neutral,Life Sciences|Energy & Transportation|Technology|Finance|Economy - Monetary|Retail & Wholesale|Financial Markets|Manufacturing|Earnings,0.166667|0.166667|0.166667|0.166667|0.310843|0.166667|1.0|0.166667|0.967321
AAL,Delta Air Lines  ( DAL )  Misses Q1 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2078018/delta-air-lines-dal-misses-q1-earnings-and-revenue-estimates,20230413T115503,Zacks Investment Research,"Delta (DAL) delivered earnings and revenue surprises of -13.79% and 0.07%, respectively, for the quarter ended March 2023. Do the numbers hold clues to what lies ahead for the stock?",https://staticx-tuner.zacks.com/images/default_article_images/default187.jpg,Zacks Commentary,n/a,www.zacks.com,0.155208,Somewhat-Bullish,0.20997,0.0,Neutral,Earnings|Energy & Transportation|Financial Markets,0.999992|1.0|0.266143
AAL,Delta Air offers bullish outlook on international travel demand,https://www.reuters.com/business/aerospace-defense/delta-air-offers-bullish-outlook-international-travel-demand-2023-04-13/,20230413T103700,Rajesh Kumar Singh,"CHICAGO, April 13 ( Reuters ) - Delta Air Lines ( DAL.N ) on Thursday forecast higher-than-expected profit for the second quarter, citing ""record"" bookings for summer travel, including strong demand for international trips. Shares of the company rose 4.45% to $35.20 in early trading.",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/TSYSY7Q2CJJX5J3R63YBCSIAQI.jpg,Reuters,Business,www.reuters.com,0.093176,Neutral,0.090474,0.038329,Neutral,Earnings|Economy - Monetary|Energy & Transportation,0.744043|0.158519|1.0
AAL,Delta Air Lines posts quarterly loss but forecasts profit as peak travel season approaches,https://www.cnbc.com/2023/04/13/delta-air-lines-dal-earnings-q1-2023.html,20230413T103301,Leslie Josephs,Delta forecast revenue growth and adjusted profit for the second quarter that were ahead of analysts' estimates.,https://image.cnbcfm.com/api/v1/image/107170391-1671730280218-gettyimages-1245500872-urbanandsport-deltaair221205_npF7E.jpeg?v=1681381981&w=1920&h=1080,CNBC,Earnings,www.cnbc.com,0.234384,Somewhat-Bullish,0.08687,0.091241,Neutral,Earnings|Energy & Transportation|Finance,1.0|0.5|0.5
AAL,"Airlines, repair shops in N. America eye used, generic parts to keep aircraft flying",https://www.reuters.com/business/aerospace-defense/airlines-repair-shops-n-america-eye-used-generic-parts-keep-aircraft-flying-2023-04-13/,20230413T100800,Abhijith Ganapavaram|Allison Lampert,"Airlines, repair shops in N. America eye used, generic parts to keep ... ...",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/K2IVRNK3OJKDVLBOHG4ZMCVODM.jpg,Reuters,Business,www.reuters.com,0.090367,Neutral,0.07157,0.120753,Neutral,Energy & Transportation|Financial Markets|Manufacturing,0.5|0.108179|0.5
AAL,"S&P 500 Settles Lower Following Fed Minutes, Market Volatility Decreases Slightly - American Airlines Group  ( NASDAQ:AAL ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/earnings/23/04/31782973/s-p-500-settles-lower-following-fed-minutes-market-volatility-decreases-slightly,20230413T094520,Lisa Levin,"The S&P 500 closed lower on Wednesday following the release of inflation data and minutes from the Federal Reserve's policy meeting. The Bureau of Labor Statistics reported on Wednesday that the CPI index increased by 5% year on year in March, down from 6% in February.",https://cdn.benzinga.com/files/images/story/2023/04/13/image49.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,-0.180176,Somewhat-Bearish,0.285526,0.246507,Somewhat-Bullish,Economy - Monetary|Financial Markets|Manufacturing|Earnings|Energy & Transportation|Finance,0.451494|0.538269|0.333333|0.158519|0.333333|0.333333
AAL,"TSLA, BABA, AAL, WBD, CUTR: Top Trending Stocks - Alibaba Group Holding  ( NYSE:BABA ) , Tesla  ( NASDAQ:TSLA ) , Warner Bros. Discovery  ( NASDAQ:WBD ) , Cutera  ( NASDAQ:CUTR ) ",https://www.benzinga.com/news/23/04/31780845/tesla-alibaba-american-airlines-warner-brothers-cutera-why-these-5-stocks-are-drawing-investors-atte,20230413T012845,Bhavik Nair,U.S. markets ended in the red on Wednesday after Federal Reserve meeting minutes from last policy showed members expected the recent banking crisis to tip the economy into a mild recession later this year.,https://cdn.benzinga.com/files/images/story/2023/Stock_market_Photo_by_Feylite_on_Shutterstock.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,-0.096509,Neutral,0.33628,0.103393,Neutral,Economy - Monetary|Life Sciences|Financial Markets|Manufacturing|Energy & Transportation,0.451494|0.333333|0.108179|0.333333|0.333333
AAL,"Wall Street closes lower after Fed minutes, inflation data",https://www.moneycontrol.com/news/business/markets/wall-street-closes-lower-after-fed-minutes-inflation-data-10404861.html,20230413T011539,,The minutes followed a cooler-than-expected inflation report which belied stickier underlying data and cemented the likelihood of another policy rate hike when the Fed convenes next month.,https://images.moneycontrol.com/static-mcnews/2023/04/stocks_market-stock_stock-1.jpg?impolicy=website&width=168&height=118,Money Control,Markets,www.moneycontrol.com,-0.164355,Somewhat-Bearish,0.075161,0.227963,Somewhat-Bullish,Economy - Monetary|Financial Markets|Earnings|Energy & Transportation|Finance,0.890401|0.684621|0.451494|0.5|0.5
AAL,Recession Fears Hit Market; Buffett's Concerns Slam These Stocks,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-sp-500-slips-fed-sees-recession-warren-buffett-concerns-hit-these-stocks/,20230412T212500,Investor's Business Daily|ED CARSON,Recession Fears Hit Market. Buffett's Concerns Slam These Stocks Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2021/05/Stock-warrenbuffett-02-shutt.jpg,Investors Business Daily,n/a,www.investors.com,-0.103941,Neutral,0.101689,-0.027322,Neutral,Energy & Transportation|Technology|Finance|Economy - Monetary|Financial Markets|Manufacturing|Earnings,0.25|0.25|0.25|0.972193|1.0|0.25|0.576289
AAL,"American Airlines, Emerson Electric fall; Triton, Chart rise",https://apnews.com/article/financial-markets-stocks-wall-street-8bfa27afe85338d7e657c0fd05691b9b,20230412T201606,,"American Airlines, Emerson Electric fall. Triton, Chart rise The Associated Press ...",https://storage.googleapis.com/afs-prod/media/afs:Medium:751921853724/700.png,Associated Press,Markets,apnews.com,0.114741,Neutral,0.282234,0.0,Neutral,Life Sciences|Manufacturing|Earnings|Energy & Transportation|Technology,0.25|0.25|0.310843|0.25|0.25
AAL,"Delta Air Line Makes This Bet Against Recession, With Earnings Due",https://www.investors.com/news/delta-earnings-q1-dal-stock/,20230412T183100,APARNA NARAYANAN|Investor's Business Daily,"Delta Air Lines ( DAL ) prepared to report earnings for the first quarter early Thursday after American Airlines ( AAL ) unexpectedly warned on profits, raising demand concerns. DAL stock fell below a key level Wednesday. AAL tumbled, dragging other airlines lower.",https://www.investors.com/wp-content/uploads/2018/04/stock-delta-07-company.jpg,Investors Business Daily,n/a,www.investors.com,0.02737,Neutral,0.396052,-0.471302,Bearish,Earnings|Energy & Transportation|Financial Markets,0.999691|1.0|0.977154
AAL,Stock Market Has A Bumpy Ride After CPI Numbers,https://www.investors.com/market-trend/stock-market-today/stock-market-has-a-bumpy-ride-after-cpi-numbers/,20230412T175600,Investor's Business Daily|KIMBERLEY KOENIG,"The major stock market indexes were choppy Wednesday after the mild March inflation numbers were released, although indexes were off the lows of the day. The Federal Reserve is set to announce minutes from its most recent meeting at 2 p.m. ET.",https://www.investors.com/wp-content/uploads/2018/10/stock-roller-coaster-01-adobe.jpg,Investors Business Daily,n/a,www.investors.com,0.149488,Neutral,0.10607,-0.179626,Somewhat-Bearish,Life Sciences|Energy & Transportation|Technology|Finance|Blockchain|Economy - Monetary|Financial Markets|Real Estate & Construction,0.2|0.2|0.2|0.2|0.310843|0.682689|0.999999|0.2
